,tweets,ano
252,NAMJOON E A CL?  QUEM É A PESSOA QUE ANDOU FUMANDO MERDA PRECISO FAZER BULLYING COM ESSA PESSOA SÓ TRABALHO COM @@@@ https://twitter.com/11JiKook/status/637999044883804160,2015
253,@Pussy__Eater__   eu estava a sofre de bullying no trabalho ent disse fonix fazia parte do papel ela n percebeu hahahaha,2015
254,Receber bullying e piadinha gratuita faz parte do trabalho. Infelizmente o profissionalismo pode ser atacado se é eficiente demais.,2015
255,"Aproveitando o filme #UmGritoDeSocorro, segue meu trabalho da faculdade sobre bullying https://www.youtube.com/watch?v=0CrJMIJzV3c",2015
256,Eu fiz um trabalho pica sobre a mina q se suicidou por causa do bullying,2015
257,Acho q vou fazer o trabalho de bullying baseado nesse filme pq olha... #WhereAreUNowVMA,2015
258,tava lembrando de quando eu e as meninas fizemos um trabalho sobre bullying na escola e colocamos a musica fuckin' perfect no video,2015
259,"Bullying: Toda vez que levo a Mãe para o trabalho em Davinópolis, ao parar (não estacionar!) o carro no local, um... fb.me/zQEuPGia",2015
260,@trashria ela facilita demaaaaaais o trabalho de fazer bullying com ela,2015
261,Sofro bullying por ser a mais novo no trabalho e no curso 😒,2015
262,"Estou sofrendo bullying pelo trabalho de artes, de novo",2015
263,E aí que a palestra sobre bullying que eu estava esperando na verdade é uma apresentação de um trabalho do quinto ano de psicologia..,2015
264,"Eu queria ter nascido bonita cara, ser feia da mt trabalho, além de sofrer bullying kansakdbalakdbsi",2015
265,Na semana passada o tema do encontro do Projeto Saúde em Ação foi o bullying e um dos resultados do trabalho foi... fb.me/5jeS695Ie,2015
