,tweets,ano
148,"ah vão tomar no cu, oq o vin diesel fez foi assédio sim, desrespeitou o trabalho da carol e a ela mesmo, e se vcs n acham isso se fodam tbm",2016
149,"mal sabem esse povo que em escritório, ambientes de trabalho, se o cara encostar no seu ombro é assédio",2016
150,"tão chamando ela de feia, vagabunda, etc. tá foda. Independente do assédio, foi falta de educação com o trabalho dela",2016
151,> vc continua insistindo; > ela fica totalmente sem graça e tenta fazer o trabalho dela normalmente; > vc nao pára.  isso é assédio glr,2016
152,quando ELA disse que foi assédio? Ela só comentou que não gostou que ele ficou interrompendo o trabalho dela,2016
153,tem uma conhecida inclusive que o TCC dela em economia foi (se não me engano) sobre essas situações de assédio no trabalho,2016
154,"Vin Diesel a chamar de linda, convidar pra sair, falar q tá apxnd, NÃO É ASSÉDIO, mas era um ambiente de trabalho, por isso é assédio sim.",2016
155,"Blz a mina não curtir a pregação feminista, mas falar que tá de boa um cara ficar forçando cantada num ambiente de trabalho e q n é assédio",2016
156,a partir do momento que um elogio gera constrangimento é  assédio sim nao importa se é o vin diesel seu vizinho ou seu colega de trabalho,2016
157,"Sobre o Vin Diesel, assédio acho uma pa muito forte. Mas, no mínimo desrespeito com o trabalho dela. Gente, acorda. Ela ficou toda sem graca",2016
158,elogiou no momento errado e ela tirou de letra na primeira vez mas a insistência atrapalhando o trabalho dela foi assédio si,2016
159,Sobre o caso Vin Diesel eu não achei um puta assedio. So achei chato pq o lance do trabalho dela é a entrevista e ele n esta dando mas +,2016
160,"A situação do vin diesel é assédio pq ela ficou desconfortável, não tinha como sair dali pq era o trabalho dela nem brigar cm ele pq ele",2016
161,"Seria um elogio se fosse em off. Mas no meio da entrevista, enquanto a @carolmoreira3 estava fazendo o trabalho dela! Foi sim, assédio.",2016
162,"mas n é ela q define o q é assédio... Simples assim, assedio moral se enquadra em outro aspecto a trabalho. Ela n pode definir",2016
163,"sim mano não entendi o assédio e o ""atrapalhou meu trabalho""",2016
164,"A carol deve ter passado o dia todo buscando informações do vin diesel pra fazer o trabalho dela, ela sofre assedio e tão defendendo ele ok",2016
165,exatamente. Mulher sabe o que é sofrer assédio no ambiente de trabalho e sabe como isso é desconfortável (pra dizer o mínimo),2016
166,"Aceitar assédio quando você só tem 10 minutos pra fazer o seu trabalho é ser ""flexível"" e não ser intocável, repassem https://nitter.woodland.cafe/raphaeol/status/811962280728555520",2016
167,"É assédio sim, vc estar tentando fazer seu trabalho é a pessoa não deixa, fica te atrapalhando pra falar que é linda e chamando pra sair.",2016
168,ela n gostou da atitude dele no horário de trabalho dela. Se sentiu assediada e foi assédio. Decidam se é ou não qdo acontecer com vocês.,2016
169,Só quem passou por uma situação de assédio no ambiente de trabalho sabe o quão desconfortável é,2016
